x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
75.422264,-66.898605,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,European contemporary dance
36.492672,-10.516436,0,1,2,1,4,4,5,0,8,3,5,7,12,8,14,canoe builders
-21.774616,-76.951256,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,the literary world
-35.093277,-19.984863,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,hedge funds
24.722965,14.603608,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Air Sununu
-44.63692,2.0089552,0,1,1,2,0,5,6,5,1,0,1,4,12,5,5,the Chicanos
2.4650173,-20.191383,0,1,1,1,4,4,4,6,3,4,1,5,0,4,4,English class
-10.443546,99.848206,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Utah
-67.6597,-45.065117,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,our own time
51.498825,-75.861046,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,gangster rap
-93.01982,-31.501245,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 80s
-68.797745,-36.8015,0,1,1,1,3,3,3,1,4,7,4,5,5,4,4,his time and place
-4.900639,44.951374,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York dive bars
76.99327,42.08875,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,Stickball
33.55127,3.15395,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,Great Neck
71.65253,-36.337673,0,1,2,1,4,4,4,6,7,3,5,7,7,7,7,typewriter jewelry
68.415085,-88.45011,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,instruments
75.01284,-67.06727,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,French contemporary dance
-11.1233635,101.993454,0,0,1,2,0,5,6,5,1,1,7,4,4,5,5,state boasts
72.05077,-27.305342,0,1,1,1,4,4,4,6,7,4,1,5,0,7,7,the Asimov set
85.41677,44.312576,0,1,2,0,2,2,2,3,5,6,10,9,9,11,11,Japanese baseball
-56.004684,-62.846012,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,another generation
22.282501,4.452264,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,selfpity
-14.189191,-70.770195,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,audiobooks
79.9671,31.463505,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,soccer
52.486984,-33.76027,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,plaster
22.904036,-16.756947,0,1,1,2,0,5,5,5,8,1,8,1,1,5,5,health care
-84.42311,-20.779545,0,1,1,1,3,3,3,1,4,7,4,0,5,10,4,the 17th century
5.315621,20.244362,0,1,2,1,4,4,4,6,7,0,7,6,12,7,14,fakes
38.63105,28.001575,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the Back 9
5.4066153,-18.134129,0,1,2,1,4,4,4,6,7,4,7,5,12,13,7,diction
81.02266,-28.300343,0,1,2,1,4,4,4,6,7,5,5,5,0,7,7,the iPod set
-24.510485,95.896065,0,0,0,3,1,0,0,7,6,2,9,8,8,2,3,the West Coast
-59.23483,90.25206,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Turkey or Venezuela
-95.18899,-32.785557,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the American 90s
-23.075665,55.03301,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,City Hall
-35.577114,-21.919792,0,0,0,2,0,5,5,0,8,9,8,1,1,6,6,Wall Street
19.413166,63.979134,0,1,1,2,4,4,4,4,2,8,2,6,6,13,13,European agriculture
-18.48012,-71.614655,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,holiday fiction
19.438517,76.00773,0,0,0,1,4,4,4,6,7,4,7,5,0,7,14,the deep
-36.608475,-48.079163,0,1,1,2,3,5,6,5,1,4,1,5,0,4,4,Western intellection
37.67492,26.498415,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the Diamond
-35.873264,-2.0747201,0,1,1,2,0,5,6,5,1,1,8,4,4,5,5,striking workers
7.3776565,67.45757,0,0,0,3,1,0,0,6,7,0,7,6,6,13,14,Secaucus and its environs
-28.235905,-37.920895,0,1,1,2,0,5,5,0,8,9,3,10,1,6,6,the media industry
14.705463,1.3599994,0,1,2,1,3,3,4,1,4,7,4,5,5,7,7,late night
-70.732155,-38.16795,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,his epoch
-17.81126,90.38556,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Jackson Hole Wyo
19.115324,-18.338675,0,1,2,2,4,4,4,6,7,4,7,6,12,13,7,prevention
55.847607,-68.92438,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,folk music
55.659115,-89.78091,0,1,1,2,3,1,5,0,8,9,8,1,1,6,6,the music business
-19.043306,-67.36047,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,current science fiction
22.936409,49.25739,0,0,0,3,4,4,4,6,7,0,7,5,12,7,7,Wellfleet
-9.692503,24.881315,0,1,2,2,4,4,4,6,7,0,7,6,12,5,14,Japanbashers
21.28048,41.436195,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,explorers
80.87083,-2.8399217,0,1,2,2,4,4,5,0,8,9,8,1,1,13,6,automobiles
-16.837755,-75.9723,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,schlock novelists
84.05971,37.12994,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,womens ball
-12.330983,76.97153,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Somerset County
-16.723452,90.78261,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Bear Stearns
-28.072908,-37.753056,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the media business
-28.777643,-47.798847,0,1,1,1,3,1,1,2,3,4,1,10,10,1,1,popular culture
26.441757,3.3884077,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,doner
41.573563,-54.65905,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,microradio and free speech
19.559055,4.878927,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,bluecollar hell
31.069304,-55.215355,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,latenight television
23.070963,1.2193313,0,1,2,0,4,4,4,6,7,0,7,9,12,7,7,LBO
-55.240166,34.85609,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,state government
42.260357,27.030691,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the bunch
19.570948,-102.41641,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,Russian art
5.714794,-24.967728,0,1,1,1,3,4,4,6,3,0,1,5,0,7,7,the continuing Everest soap opera
-20.64854,72.8175,0,1,1,2,3,1,1,7,6,2,3,8,8,3,3,Fons New York program
-21.904703,-4.4933763,0,1,1,2,0,5,5,0,8,4,8,1,12,5,5,family physicians
68.62955,53.540367,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,college football underclassmen
40.959587,2.8264358,0,1,2,0,4,4,4,6,7,0,7,6,12,7,7,mens hats
23.209429,22.586037,0,1,1,2,0,3,3,1,4,7,4,0,5,10,10,the year2000 computer crisis
63.352234,-12.662788,0,1,2,1,3,2,2,3,5,6,1,5,0,4,4,the ancient Games
2.4703405,5.620327,0,1,1,1,4,4,4,6,7,4,1,5,0,5,5,misogynistic sex
-0.5129338,-78.01796,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,American movies
23.28941,-7.467709,0,1,2,1,4,4,4,6,7,0,7,6,12,13,7,sweat
45.041107,-92.67863,0,1,2,1,4,1,1,2,3,0,3,10,10,1,1,video game characters
26.713516,37.4752,0,1,2,2,4,4,5,0,8,4,8,1,1,13,7,transportation
26.241325,32.710686,0,1,2,1,4,4,4,6,7,4,7,5,0,7,7,confined space
-54.42861,18.175838,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Republicans
-40.8908,97.1174,0,0,0,3,1,0,0,7,2,8,2,2,2,2,2,the English Midlands
20.845196,-1.7944908,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,tap
8.978874,-102.36087,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,contemporary art
29.874638,-3.2043855,0,1,2,1,4,4,4,6,7,3,5,7,6,8,13,organic style
-55.550808,85.038704,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Latin America
43.94095,-32.719494,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,soda pop
-10.885187,11.573977,0,1,1,1,3,3,4,1,3,4,1,5,0,4,4,latenight theology
24.710861,0.5638417,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,B6 and goldenseal root
-30.746069,-27.078442,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the book business
-12.028052,-60.34467,0,1,1,1,3,4,4,6,3,4,1,5,0,4,4,the plot
34.72045,-30.51881,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,Pastry
0.64568865,87.08628,0,0,0,0,2,2,2,3,5,6,10,9,9,9,9,Rutgers
-4.8247743,-5.031373,0,1,1,2,4,4,4,6,7,4,1,6,6,13,13,brain research
53.917355,47.74146,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,a nononsense league
-2.1714559,-72.15381,0,1,1,2,3,1,5,0,3,9,3,10,10,1,1,the Indian film industry
8.631729,-50.193954,0,1,1,2,3,1,1,2,3,4,3,10,10,1,1,TV journalism
-15.110401,12.307112,0,1,1,2,4,4,6,6,1,4,1,5,0,4,4,Tibetan Buddhism
67.958305,57.395824,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,college presidents
13.330479,71.322716,0,0,0,3,1,0,0,4,2,8,2,2,2,2,14,the rain forest
17.601744,-1.5133423,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,goodbyes
-19.161398,47.870846,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the park
87.07139,7.1991878,0,0,0,0,2,2,2,3,5,6,10,3,3,11,11,crosscountry running
18.833834,7.3716574,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,Quake
-21.826477,94.1979,0,0,0,3,1,0,0,7,6,2,9,8,8,2,3,the Gulf Coast
-31.954739,-30.841078,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the telephone industry
40.859074,1.073884,0,1,1,1,4,4,5,0,8,3,5,7,12,7,7,clerical clothes
87.2513,-0.41786173,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,motor sports
-22.919683,-27.48249,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,crossmerchandising
63.173088,-77.169785,0,0,0,1,3,1,1,2,0,5,0,11,11,12,12,Latin music in New York
-22.145844,-71.889656,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,Indian literature
-20.652044,47.6367,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the area
92.38768,8.9676,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,Masters track and field
65.64502,39.83081,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the players 50day strike that season
24.920006,-70.43088,0,0,0,3,3,1,1,2,6,5,0,11,11,3,12,Irish theaterland
-64.08198,64.48716,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,Zionism
70.15808,35.70944,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the tennis tour
7.1770043,-37.49246,0,1,2,2,4,4,5,0,8,3,8,1,1,7,7,underground construction
-23.723452,58.19569,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Reaganland
20.905008,-72.182915,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,interactive theater
-34.621895,15.117432,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the UPS
-9.27961,75.9713,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,midYorkshire
14.360109,66.61396,0,1,1,2,4,4,4,6,7,4,1,6,6,13,14,the ecology
-22.797966,-71.33553,0,1,1,1,3,1,1,2,3,3,1,10,10,4,4,19thcentury Japanese fiction
14.686164,-64.92083,0,1,2,1,3,1,1,2,3,5,1,5,10,4,4,a play
-16.122597,44.680508,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Hells Kitchen
-62.789692,40.423645,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,the New York State Legislature
9.597741,-107.209305,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,Japanese art
70.75226,-29.011671,0,1,2,1,4,4,4,6,7,4,1,5,0,7,7,the selfhelp set
7.3569136,-106.71447,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,American photography
-7.7818723,-47.035725,0,1,2,1,4,4,4,6,3,0,3,5,0,7,7,the 27inch screen
-89.81223,22.986204,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the 1992 campaign
-8.798718,-38.78901,0,1,2,2,4,4,4,6,7,4,7,5,12,7,7,computer abuse
48.59633,-5.2900968,0,1,2,1,4,4,4,6,0,0,0,11,11,12,12,shofars
57.703663,47.723396,0,0,2,0,2,2,2,3,5,6,10,9,9,9,9,high school baseball in New York
-0.6872734,-80.03003,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,B Movies
-15.9737,9.578939,0,1,1,2,0,4,6,6,1,4,1,5,0,5,5,Satanism
21.643291,-30.48936,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,American haute couture
63.407887,-12.639152,0,1,1,0,2,2,2,3,3,6,3,10,10,1,1,an enormously profitable televised mythology that brought us epic battles in slomo and instant replay
42.618786,1.2725614,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,skirts
-59.213165,36.51233,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,Connecticut politics
-41.076054,87.51902,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Pacific
-14.215512,98.253265,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Virginia
-1.0670079,-81.99913,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,1970s blaxploitation
28.228662,4.1010647,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,space wear
-72.30264,-41.99275,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,our era
10.44778,35.968872,0,0,0,2,4,4,5,0,8,9,1,6,6,13,13,the seafood world
-20.067503,70.33757,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York transit
-30.810455,-29.138533,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the information systems business
87.08368,14.998022,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,skiing
21.141903,-0.6322714,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,X
-29.98231,3.4184237,0,1,2,2,0,5,6,5,8,1,8,6,12,5,5,traffic cops
34.321507,-28.511738,0,1,2,1,4,4,4,6,7,0,7,6,12,13,13,French whites
80.27733,27.824402,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,sport
39.009586,-87.77423,0,0,0,1,3,1,1,2,0,5,0,11,11,3,3,opera houses
73.91953,-6.8862786,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the Lathe
12.586724,-70.353096,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,comedy writing
-43.86888,1.5915947,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,Latinos and others
-50.345646,26.72876,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,welfare reform
17.536316,49.506203,0,1,1,1,4,4,4,6,7,0,7,5,0,7,7,the lifeboat
3.2992337,38.41984,0,1,2,0,4,4,4,6,7,0,10,6,6,13,13,the culinary championship
31.002796,-17.657076,0,1,2,1,4,4,4,6,7,5,5,5,0,7,7,our exclusive cyberStudio 54
60.305317,-4.758153,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,debate
49.565033,-73.26234,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,popular music
-56.19934,19.395536,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the Connecticut Republican Party
-14.000344,-61.943295,0,1,1,1,3,1,1,2,3,4,1,5,0,4,4,the crime novel
-40.650272,-32.65852,0,1,1,2,4,5,5,0,8,9,8,1,1,6,6,American manufacturing
-40.746685,-25.982061,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the Sweatshops
59.673046,11.887517,0,1,1,1,3,1,1,2,3,5,1,3,0,4,14,the horse show world
-53.91767,16.82528,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,moderates
-5.301338,-39.28183,0,1,1,1,4,4,5,0,8,4,8,1,1,1,1,copy editors
-60.356453,-0.24056336,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the gay and lesbian movement in Queens
-79.442986,-17.785954,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Colonies
-73.039406,62.91889,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Roman Palestine
42.525738,26.338419,0,1,2,1,4,4,4,6,7,0,7,5,12,7,14,the fillies
-15.97861,-77.33991,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,Hollywood memoirists
57.971054,-12.095966,0,1,2,0,2,2,2,3,5,6,10,1,1,7,7,matchmaking
-9.523098,90.00258,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Austin
-29.130821,-38.471256,0,1,1,2,0,5,5,0,8,9,3,1,1,6,6,Japans media industry
-53.89621,-61.120865,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the younger generation
-60.20959,-4.6833086,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,gender equality law
-34.082726,47.597652,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the inner city
7.429586,-85.31897,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,Brackettville moviemaking
-77.90749,26.378992,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,progressive politics
-12.246842,76.87129,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Shackelford County
33.032425,-57.89983,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,Soviet television
9.099473,69.18043,0,0,0,3,1,0,0,7,7,0,7,6,8,13,14,the North Coast forests
78.83965,-30.580652,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the skindeep set
-10.836195,96.00282,0,0,0,3,1,0,0,7,2,2,9,8,8,2,2,Washington
-55.456722,84.87123,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,South America
-61.54182,77.391205,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Zimbabwe
-61.343597,5.076812,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the tea movement
92.074844,10.112165,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,womens track and field
-66.3671,68.3915,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Middle West
-80.74263,-18.852165,0,1,1,2,3,3,3,1,4,7,4,0,5,4,4,the preCivil War era
2.4475062,71.65296,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Catskills
75.29293,-10.144168,0,1,2,1,4,4,4,6,7,3,5,7,7,8,8,weaving
-55.084034,93.389755,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Greece
50.32686,12.446224,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,kitties
-17.115694,-91.19761,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,our genre
-81.10981,-50.579964,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the next millennium
-103.705605,-36.850666,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,1995
-79.2558,-48.11739,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the modern century
-21.021149,33.50552,0,1,2,1,3,4,4,6,7,5,7,5,0,7,7,the red carpet
10.254599,-50.803936,0,1,1,2,0,5,6,5,3,1,3,10,10,1,1,network news
83.40207,17.915644,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,gymnastics
6.050637,-72.506714,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,actresses
10.565942,-104.021935,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,the outsider art world
-103.484184,-37.61166,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,1998
9.634191,56.482197,0,1,1,2,4,4,5,0,8,3,5,7,7,8,8,sustainable architecture
8.570453,-107.422554,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,Japanese photography
-50.342445,23.23647,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the recall race
-7.7236447,-51.10682,0,1,1,1,3,4,4,6,3,4,1,5,0,4,4,the medium
-0.13087137,-77.80518,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,American film
-34.718746,41.909397,0,0,0,1,1,1,1,7,6,2,9,8,8,3,3,charming row houses
-80.87122,11.155633,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,democracy
-30.423721,-24.231932,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the insurance business
-63.338978,41.885647,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,New Yorks judiciary
34.931698,4.044696,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the stack heel
-46.29323,-4.672153,0,1,1,2,0,5,6,5,1,0,1,4,12,5,5,the African Poor
32.598724,3.5439537,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,a changing Jerseyana
-41.278786,27.36828,0,1,1,2,0,5,6,5,1,1,6,4,4,5,0,Nobel candidates
7.910895,-89.517006,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,the digitalsampling era
50.37521,-61.59524,0,1,1,1,3,1,1,2,0,3,5,5,0,7,4,the gothicrock underground
82.069435,-29.491518,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,his set
19.61419,-26.876186,0,1,1,1,4,4,4,6,7,3,5,7,7,8,7,cosmetic selfimprovement
-59.520546,-59.51982,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,his college generation
54.219494,46.78122,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the American League
78.7476,-28.738543,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the safe sex set
6.055577,75.73164,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Fort Apache
9.2676525,-99.241394,0,1,1,1,3,1,1,2,0,3,5,7,7,8,8,art criticism
19.651493,26.222754,0,1,2,1,4,4,4,6,7,0,7,5,12,7,14,chickendom
-80.16741,-35.030174,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,decades
-81.80886,-47.105026,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the millennium
-18.638464,64.28465,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the East Village
22.07201,-73.47087,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the theater world
-8.158166,86.56195,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Detroit
4.7770886,-48.329746,0,1,1,2,0,5,5,0,3,9,3,10,10,1,1,newspaper columnists in Japan
72.62914,-69.16036,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,tango culture
-90.24821,19.51691,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,recent campaigns
-43.003063,74.23793,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Chinatown
5.990982,-23.927748,0,1,1,2,0,5,6,5,1,1,1,5,0,5,5,domestic tragedy
-48.750492,77.27566,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Cambodia
-11.389054,-42.596336,0,1,1,1,4,4,5,0,3,4,8,1,1,1,7,the personal computer
-35.94322,-2.3662117,0,1,1,2,0,5,5,0,8,4,8,1,12,5,5,labor
44.799526,-85.69313,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,earlymusic conductors
-74.49944,14.729911,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,American diplomacy
9.723421,-108.37965,0,1,2,1,4,4,1,2,7,3,5,7,7,8,8,shoji making
7.9172497,-89.67049,0,1,1,1,4,4,1,6,7,3,5,7,7,8,8,35millimeter photography
3.0856752,4.7586517,0,1,1,1,4,4,4,6,7,0,1,5,12,4,7,women who love too much
-36.396206,-32.38158,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the resort industry
-4.666803,44.584686,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York steakhouses
-7.3907166,-28.295353,0,1,1,2,0,5,6,5,1,1,1,4,4,5,5,the Elin case
0.62152964,27.3229,0,1,2,1,4,4,5,6,7,0,7,6,6,13,13,coffee bars
-13.554347,11.038842,0,1,1,1,4,4,4,6,7,4,1,5,0,4,4,spiritualism
54.51801,-69.74193,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,country music
-85.57313,27.78521,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,potential Republican candidates
0.038359497,-82.26119,0,1,1,1,3,1,1,2,3,5,3,5,10,7,1,the bigbreasted sexploitation film
47.673573,46.729603,0,1,2,0,2,2,5,0,8,9,8,1,1,6,6,franchises
-68.27695,-43.081303,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,our lifetime
21.480196,17.759085,0,1,1,1,4,4,4,6,7,0,1,5,12,5,4,Spanish nobility
-8.223583,78.66693,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Bay Ridge
75.94382,13.164284,0,1,2,1,4,4,4,6,7,4,7,6,3,13,7,yoga
-39.43854,-26.75594,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the gun industry
48.304092,-73.89942,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,music videos
69.438896,-26.405094,0,1,1,1,4,4,4,6,7,4,1,5,0,7,7,radical abstraction
40.621994,-31.991959,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,ice cream today
46.37515,30.614758,0,1,2,1,3,4,4,2,7,5,0,11,11,7,12,the 911 band
71.7006,-86.36878,0,1,2,1,4,4,4,6,0,5,0,11,11,12,12,the harmonica
-13.307068,98.85936,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Alabama
3.2217834,1.1694148,0,1,1,2,0,5,4,6,7,4,1,5,12,5,5,selfportraiture
11.541658,28.691187,0,1,1,1,4,4,4,6,3,4,1,5,0,4,14,the canine world
-3.7958279,50.19395,0,0,0,3,3,0,0,7,6,2,9,8,8,3,3,the downtown club world
-54.161793,74.57483,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Tibet
-86.50096,-21.833158,0,0,1,1,3,3,3,1,4,7,4,0,5,4,4,1860s Britain
-14.278597,-7.282726,0,1,1,2,0,5,5,0,8,4,8,1,1,5,5,adult education
-12.704753,63.046833,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Magnolia Lane
-43.218327,2.3323927,0,1,1,2,0,5,6,5,1,0,7,6,12,5,5,American Negroes
4.827303,-102.30835,0,1,1,2,3,1,1,2,0,3,5,7,7,8,8,the American Academy of Arts and Letters
-65.448044,66.825745,0,0,1,2,0,5,6,5,1,8,1,4,4,5,5,the Arab world
0.57302445,-30.335127,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,folk
-11.65154,-42.387665,0,1,1,1,3,3,3,1,4,7,4,0,1,10,10,the personal computer revolution
-8.436549,-87.89328,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the VH1 Behind the Music generation
9.28646,-11.4145155,0,1,2,1,4,4,4,6,7,0,7,5,12,5,7,bad manners
-25.020155,22.190624,0,1,1,2,4,4,5,0,7,4,1,5,1,5,5,this thriving community
14.504488,-8.223095,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,attachment
35.549145,27.415075,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the Diag
21.138931,62.257397,0,1,1,1,4,4,4,0,7,4,7,6,6,13,13,horticulture
19.563227,-49.83783,0,1,2,0,2,2,2,3,5,6,10,9,9,9,7,the Nielsen game
-60.788944,0.8747572,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the modern gay civil rights movement
-12.755065,-70.65504,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,comic books
