pca_x,pca_y,tsne_x,tsne_y,pca_tsne_x,pca_tsne_y,umap_x,umap_y,ivis_x,ivis_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label,count
0.21447225,0.5503355,0.6149436,0.37864137,0.5033399,0.6771918,0.7661964,0.503999,0.25063077,0.26204604,0,1,2,1,2,3,3,1,6,9,0,9,9,9,12,brain research,1
0.39662677,0.43892616,0.20221984,0.9492835,0.24416533,0.009730399,0.001078248,0.69614553,0.87534195,0.30795753,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,1998,1
0.29564744,0.28087246,0.3246318,0.23653504,0.12490043,0.78126353,0.7737314,0.2639104,0.11081466,0.49269125,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,painting,2
0.4412405,0.586689,0.50275177,0.66930914,0.39351732,0.2648196,0.47037977,0.5446774,0.54588515,0.35276175,0,1,2,2,0,5,5,2,3,9,6,9,9,9,12,the courtroom,1
0.35767138,0.59026843,0.6412215,0.27565834,0.866086,0.5281394,0.86793834,0.6081333,0.19004667,0.5280451,0,1,2,1,2,3,6,1,6,8,0,9,9,9,0,the gardening world,2
0.32154515,0.36554807,0.20318657,0.29958725,0.33432472,0.5266851,0.59733254,0.09509221,0.38253915,0.57044065,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,Venetian comedy,1
0.90467906,0.4222595,0.7713195,0.8716042,0.8426105,0.14545962,0.45821077,0.9578872,0.4168769,0.96768606,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Italy,2
0.5484222,0.6318792,0.39796793,0.801901,0.53862107,0.20081371,0.35757285,0.620836,0.68742204,0.4596004,0,1,2,2,0,5,5,2,3,6,1,5,5,5,5,the right,4
0.3156692,0.44932884,0.5674685,0.23063943,0.7260079,0.38131177,0.9580119,0.6416629,0.25680807,0.58198893,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,the atelier,1
0.25505984,0.40604025,0.22076592,0.76248026,0.22068784,0.26357043,0.07559401,0.49696487,0.89327455,0.24962363,0,1,0,1,3,0,0,7,0,4,8,4,12,12,9,their time,1
0.38487485,0.5838926,0.32119673,0.89945734,0.27124858,0.12322253,0.15293378,0.6843953,0.5573794,0.44432247,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 17th century,1
0.4477693,0.5606264,0.3986159,0.55932546,0.48838085,0.240858,0.61685675,0.5132706,0.56302506,0.14571819,0,1,2,2,0,5,5,2,1,5,6,5,5,5,5,Medicaid billers,3
0.3633297,0.6307606,0.20796242,0.92905986,0.19466838,0.053106338,0.07229507,0.6366369,0.7973086,0.2454569,0,1,2,1,3,0,0,7,0,4,8,4,12,12,8,the year 2000,2
0.43373233,0.25223714,0.6320404,0.2523416,0.68519247,0.52511346,0.8867052,0.6091776,0.29575706,0.71335185,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Daisies,1
0.4756257,0.8649888,0.44804588,0.8228571,0.49317777,0.07719347,0.2829929,0.6659552,0.60455513,0.20109946,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,democracy,1
0.16289444,0.52259505,0.21543425,0.26985753,0.27335712,0.70229286,0.6472536,0.077317655,0.34245914,0.40260684,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,theater producers,1
0.14972797,0.44228187,0.20716804,0.3717595,0.27295488,0.7711747,0.6194498,0.16803792,0.25260288,0.31428042,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,film,2
0.26060933,0.34205818,0.2905803,0.93731976,0.19685721,0.09913877,0.050396025,0.6581523,0.70995617,0.37094375,0,1,0,0,3,1,1,0,8,1,2,1,1,1,8,pro wrestling in the 1950's,1
0.2257889,0.46431765,0.37521878,0.20815736,0.0691179,0.764511,0.78514296,0.27524757,0.24772096,0.39593428,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,exhibits,1
0.81120783,0.47416106,0.781929,0.90567434,0.8508336,0.16909587,0.44654256,0.976224,0.46068847,0.92115307,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Czechoslovakia,2
0.518716,0.5332215,0.41995707,0.33126444,0.34455204,0.4572388,0.77782625,0.3709594,0.10157284,0.42981184,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,American manufacturing,1
0.2867247,0.5231544,0.5434055,0.117020786,0.77274925,0.46998554,0.9891402,0.6449218,0.18331832,0.512942,0,1,2,1,2,3,6,1,6,8,0,8,8,8,0,cooking teachers,1
0.2633297,0.22091722,0.3871233,0.50350684,0.653694,0.8336339,0.2740844,0.16301192,0.97528106,0.46357286,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,great moments in sports history,1
0.3601741,0.56118566,0.5755017,0.55643916,0.58677334,0.65560544,0.308101,0.4547603,0.57937217,0.45829892,0,1,2,2,0,5,5,2,3,9,1,5,5,5,5,the group,3
0.176605,0.33221477,0.07268271,0.23941615,0.3454408,0.8883195,0.8161046,0.13232814,0.5128138,0.49572158,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,the college-rock circuit,2
0.2704026,0.4435123,0.23673159,0.34606755,0.27925447,0.7385158,0.6267665,0.15689582,0.44666144,0.3635816,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,movie stars,1
0.4164309,0.15436244,0.7366743,0.2134538,0.7101014,0.658363,0.7851046,0.6074678,0.67396533,0.66485685,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,diving,1
0.40750816,0.42606264,0.19142848,0.95642006,0.24375004,0.0,0.002862513,0.6946194,0.89050007,0.35223728,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,2006,2
0.64178455,0.2706935,0.9875177,0.3797266,0.9091063,0.36556882,0.6349178,0.893605,0.7345108,0.7716955,0,0,1,0,1,1,1,0,8,1,2,1,1,1,2,Rutgers,1
0.47486398,0.43165547,0.9468605,0.29226306,0.7280352,0.89107853,0.40636426,0.6359255,0.6795723,0.59859747,0,1,0,2,0,5,3,2,2,8,1,5,5,5,5,the Shore Association of Nassau Girl Scouts,1
0.32078347,0.15816554,0.87512213,0.2270701,0.6348845,0.9052259,0.2994749,0.11863863,0.83732104,0.56983846,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,"this sport, of this marathon",1
0.8258977,0.4074944,0.8264313,0.704576,0.91181475,0.2883006,0.66875476,0.8982638,0.51335514,0.9362658,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,L.A.,1
0.34548423,0.25704697,0.9005424,0.3718882,0.46363238,0.5569334,0.2404272,0.13949993,0.5044324,0.63963324,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Patchogue,1
0.118716,0.5608501,0.19957966,0.4693632,0.10231316,0.5850086,0.4805078,0.2907616,0.33859223,0.2641051,0,1,0,1,3,4,4,5,4,9,9,9,0,0,12,science fiction,3
0.37072906,0.6897092,0.3054806,0.89199924,0.26691458,0.13287339,0.15071309,0.6789906,0.5797492,0.32173,0,1,2,1,3,0,0,7,0,4,8,4,12,12,8,the mid-19th century,1
0.309358,0.546085,0.3994103,0.5238252,0.43857795,0.46872392,0.48657948,0.4464181,0.47630095,0.26521236,0,1,2,1,2,3,3,1,6,9,10,9,9,9,12,deception,1
0.1726877,0.55413866,0.18668303,0.7146047,0.21094802,0.16710588,0.13226706,0.61063486,0.5126108,0.24774909,0,1,0,1,3,0,0,7,0,4,8,4,12,4,9,the paleoindustrial age,1
0.50032645,0.60436237,0.5769241,0.738035,0.52137095,0.26691642,0.3889708,0.68633455,0.5782508,0.42078882,0,1,2,2,0,5,5,2,3,6,1,5,5,5,5,the Chinese Army,1
0.85941243,0.62986577,0.64810914,0.8768997,0.74116,0.0990985,0.36315674,0.874201,0.45513952,0.8773686,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Syria,1
0.5936888,0.62706935,0.73076236,0.8122907,0.8914474,0.14342558,0.4881969,0.92444944,0.5896967,0.56921685,0,0,2,2,0,5,5,6,7,2,5,2,2,2,13,nations,1
0.46028292,0.47035792,0.050742894,0.42276675,0.21960947,0.5928631,0.47714466,0.11008985,0.5177344,0.31361997,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,Norwegian television,1
0.3781284,0.4295302,0.25417647,0.78363276,0.25205135,0.23780237,0.054696202,0.47279882,0.87114644,0.33412325,0,1,0,1,2,0,0,7,0,4,8,4,12,12,9,his Biblical day,1
0.56224155,0.5218121,0.6967113,0.99137855,0.27163628,0.10753277,0.38918906,0.9414552,0.49293813,0.6533766,0,0,1,3,4,2,2,7,7,2,8,2,2,2,1,medieval Denmark,1
0.22230685,0.5963087,0.34431347,0.25048372,0.106995225,0.77103484,0.7666586,0.25918275,0.07938671,0.3820064,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,the Chinese art world,1
0.34570184,0.5043624,0.07747948,0.2336925,0.37377793,0.8855634,0.78616995,0.11497814,0.39583153,0.5780456,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,the Boston music scene,1
0.3389554,0.59742725,0.06586981,0.4808653,0.22348249,0.64711654,0.4921376,0.10763424,0.5798845,0.13081905,0,1,2,2,0,5,5,2,4,9,9,0,0,0,7,"the fictional talk show at the center of HBO's popular ''Larry Sanders Show,''",1
0.8367791,0.26532438,0.8541012,0.6855689,0.90429837,0.31370926,0.6733629,0.88587093,0.594714,0.92617446,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Long Beach,2
0.3492927,0.27651006,0.5049163,0.4012761,0.44850534,0.52831143,0.45317894,0.44155276,0.4796651,0.57508326,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,carnage,1
0.1321001,0.64574945,0.16395429,0.18157604,0.38111675,0.8412895,0.791112,0.066806674,0.2658082,0.39634222,0,1,2,1,3,4,4,5,5,0,7,10,4,13,11,Communism in the musical field,1
0.35201305,0.33982104,0.43273318,0.20099205,0.41090742,0.6236068,0.7663247,0.33223173,0.19004667,0.5521032,0,1,0,1,2,3,3,1,6,7,10,7,7,7,14,antique porcelain,1
0.9295974,0.6063758,0.7527809,0.900343,0.8647544,0.15876889,0.43821162,0.9753405,0.510136,0.91184837,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,East Germany,1
0.76605004,0.36174497,0.877963,0.7275145,0.94089365,0.30817732,0.64840883,0.936739,0.6931353,0.85180503,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Detroit,4
0.2843308,0.4706935,0.4716313,0.4384722,0.3640236,0.70936674,0.5011745,0.114863396,0.5104743,0.41719517,0,1,0,1,3,4,4,5,4,9,9,0,0,0,7,the show,3
0.1367791,0.74485457,0.23885229,0.46756214,0.070476174,0.5950112,0.5333428,0.2880535,0.25375324,0.21527015,0,1,2,1,3,4,4,5,4,9,9,9,9,9,12,literature,2
0.3413493,0.5130872,0.08231759,0.25865036,0.30464694,0.872072,0.8088648,0.103813104,0.31441468,0.5505589,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,America's flourishing folk-music revival,1
0.357889,0.6006711,0.2869395,0.92537487,0.20705342,0.09221625,0.08205074,0.6651175,0.7202807,0.27923733,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 1920's,1
0.45190424,0.74239373,0.49614853,0.7536149,0.5100909,0.23600358,0.5970759,0.725418,0.6715776,0.32324517,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the urban education war,1
0.40522307,0.34082773,0.61544615,0.20921028,0.6906885,0.4848569,0.8908257,0.6592424,0.34392852,0.6704416,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,the grape,1
0.46833515,0.7901566,0.5114896,0.6941654,0.37459195,0.24551933,0.46428245,0.5412693,0.653413,0.15223533,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,American jurisprudence,1
0.48498368,0.5691275,0.6759439,0.52864444,0.77085686,0.26204476,0.69076926,0.6308651,0.52575815,0.52652997,0,1,2,2,0,5,5,2,3,6,1,9,9,9,1,the railroad,1
0.8915125,0.33131993,0.84561336,0.69450665,0.9089348,0.3048476,0.6625547,0.8960836,0.61458963,0.9168018,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Atlantic City,1
0.13297063,0.69217,0.16286057,0.8328618,0.15797228,0.1896554,0.12159991,0.586159,0.5816053,0.12331122,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the new millennium,6
0.24483134,0.72337806,0.23850414,0.38401544,0.2477234,0.749563,0.63041216,0.19239905,0.30430284,0.18206275,0,1,2,2,3,4,6,3,1,5,3,11,11,11,3,the movie industry,1
0.56126225,0.6872483,0.4716761,0.7156535,0.59458715,0.086072385,0.5325853,0.6784972,0.7046006,0.42089567,0,0,2,2,0,5,5,2,3,6,6,6,6,6,6,the New York State Assembly,1
0.3499456,0.36957493,0.7464471,0.43155026,0.5150478,0.6176829,0.48150903,0.74790865,0.45181403,0.6110587,0,1,0,1,2,3,3,1,6,8,10,8,10,10,10,the sintir,1
0.24483134,0.5675615,0.555697,0.38293594,0.5612525,0.44053847,0.6593968,0.5302075,0.50503176,0.16551247,0,1,2,1,2,0,3,1,6,8,10,8,8,8,1,modern ailments,1
0.16670293,0.45111856,0.092048556,0.7076921,0.110420376,0.27108902,0.17148244,0.47857064,0.68750906,0.22945054,0,1,0,1,3,0,0,7,0,4,8,4,12,4,9,the Dragonball Z generation,1
0.23612621,0.5183445,0.21068928,0.44867754,0.08269918,0.5774555,0.48639983,0.29021078,0.2797966,0.35692847,0,1,0,1,3,4,4,5,4,9,9,0,0,0,1,holiday fiction,1
0.30043525,0.69519013,0.2387746,0.52850586,0.18605462,0.370164,0.54263633,0.352657,0.457798,0.31990403,0,1,2,1,3,5,5,2,4,9,1,9,9,9,12,our culture,1
0.9860718,0.50548095,0.75391746,0.89786774,0.86421216,0.15593943,0.44565684,0.95593643,0.51589763,0.95453525,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,West Germany,1
0.3944505,0.8048098,0.35640275,0.70781606,0.3902928,0.07673684,0.3642735,0.5506557,0.5517725,0.15363395,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the tea movement,1
0.3998912,0.16700223,0.8440629,0.35955304,0.68016326,0.79163504,0.27240282,0.19052865,0.8228493,0.5840674,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the tennis tour,1
0.21512513,0.5746085,0.28067598,0.67282486,0.52195776,0.38158968,0.5903751,0.60243034,0.48998964,0.28794956,0,1,2,1,3,3,3,1,6,9,1,9,9,9,12,the spiritualist circuit,1
0.65157783,0.30201343,0.68274087,0.48834056,0.63108164,0.63239515,0.7585073,0.7363305,0.64854074,0.76518804,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,club land,1
0.8325354,0.44205815,0.79880714,0.89674705,0.9609716,0.22547153,0.46165103,0.9759945,0.4685672,0.9443953,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Berlin,2
0.2553863,0.3281879,0.806021,0.14219224,0.46873173,0.7375771,0.93671614,0.40344474,0.4823236,0.4838722,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,engines,1
0.27943417,0.74340045,0.35948175,0.45825607,0.435529,0.33426353,0.6231467,0.38190642,0.36916947,0.10683864,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,public relations,1
0.30021763,0.22035794,0.37089616,0.30501395,0.18339837,0.77307844,0.7416274,0.2777491,0.10408631,0.55186045,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,rock photography,1
0.37682262,0.36409396,0.68351585,0.4184081,0.67785263,0.6156819,0.76386017,0.5789069,0.45562288,0.5938383,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,explorers,1
0.24646354,0.5448546,0.43711457,0.29200256,0.46199328,0.7027399,0.7819467,0.39777616,0.16674882,0.2519061,0,1,2,1,2,3,6,3,1,7,3,9,9,9,12,engineering,1
0.2117519,0.7116331,0.41164404,0.4333185,0.28086948,0.3948089,0.66041094,0.4088035,0.25992092,0.19883642,0,1,2,2,0,4,6,3,1,5,3,11,11,11,3,the industry,1
0.35625678,0.6902684,0.44470245,0.3719679,0.3156923,0.4496589,0.6981246,0.39753518,0.2268399,0.22891635,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the Department Store industry,1
0.71915126,0.5616331,0.7476982,0.653041,0.890189,0.25295836,0.6153421,0.751202,0.5713098,0.630921,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,City Hall,1
0.48193687,0.5177852,0.5483711,0.3825546,0.5596992,0.43589345,0.6676251,0.5276028,0.39919567,0.4653891,0,1,2,2,2,3,3,1,6,8,0,8,8,8,0,major infectious diseases,1
0.2680087,0.541387,0.6716099,0.4922074,0.65457726,0.40562987,0.78430873,0.7277473,0.5217946,0.2666304,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the club-date business,1
0.6835691,0.46666667,0.82630974,0.6016133,0.8181745,0.31764084,0.7176488,0.8230805,0.5534159,0.84778404,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Utica Avenue,1
0.41686615,0.54686797,0.6343409,0.7746346,0.65664613,0.5758369,0.39099902,0.77793837,0.53205144,0.4838042,0,1,2,2,2,3,3,1,6,8,1,5,5,5,5,The Mole People,1
0.68117523,0.44642058,0.77450305,0.7134179,0.93880415,0.43140414,0.6373567,0.8529381,0.5525265,0.8641304,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the North Fork,2
0.2860718,0.22796421,0.8273307,0.21320686,0.62011653,0.9279551,0.9745837,0.3973975,0.71514744,0.6251032,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the harness track,1
0.38650706,0.18031323,0.8250387,0.21228781,0.6154982,0.9324248,0.97545654,0.4038234,0.7944858,0.6348935,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,harness racing,1
0.30348206,0.67930645,0.4535783,0.6088395,0.32895052,0.34539837,0.5553059,0.4864883,0.4443123,0.0309152,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the new-issue market in 1995,1
0.8164309,0.5760626,0.6760938,0.92551506,0.78496975,0.1568465,0.40432328,0.88085645,0.45688927,0.8550782,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Vietnam,2
0.54385203,0.5341163,0.5463261,0.14682963,0.75213414,0.45175236,0.98843426,0.6563163,0.32126868,0.566711,0,0,2,2,0,5,6,3,1,5,3,11,11,11,3,Long Island restaurateurs,1
0.24189337,0.3978747,0.3662742,0.2669436,0.11723459,0.7704704,0.760022,0.24462116,0.07961872,0.4415738,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,Japanese art,1
0.45331883,0.36879194,0.71012795,0.0759182,0.5831451,0.5620288,0.47701627,0.76535046,0.477258,0.64853,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Aguinaldo,2
0.33677912,0.6159955,0.35993895,0.64773357,0.46352756,0.44398415,0.39633912,0.50911677,0.56849664,0.14722365,0,1,2,2,0,5,5,2,3,9,1,9,9,9,12,sex discrimination,1
0.76942325,0.42941833,0.6254033,0.82865524,0.7886798,0.10931045,0.427185,0.8720093,0.41126996,0.9378102,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Himalayas,1
0.89738846,0.36834452,0.7158436,0.86902946,0.8469801,0.100070715,0.43271762,0.9136057,0.38945118,0.9706582,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Patagonia,1
0.3373232,0.4730425,0.5695036,0.76636064,0.53657323,0.2566508,0.37365693,0.6768792,0.6043038,0.38775626,0,1,0,1,3,3,3,2,6,8,1,5,5,5,5,war heroes,1
0.36822632,0.47941834,0.29716706,0.89164186,0.24755237,0.028079063,0.13234401,0.6759039,0.6853533,0.3383871,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,1903,1
0.9586507,0.44988814,0.68358606,0.88055027,0.79377663,0.122421384,0.3955304,0.8895085,0.35085022,0.9850328,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Northern Africa,1
0.8826986,0.5579418,0.68184835,0.92598546,0.7903284,0.15564379,0.41187114,0.8967721,0.37561747,0.9166367,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Cambodia,1
0.50642,0.6972036,0.47954687,0.711313,0.60051155,0.08487594,0.5276819,0.6695812,0.7246406,0.2801115,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,New York's judiciary,1
0.34439608,0.8195749,0.46121395,0.88514864,0.46578056,0.104359746,0.2631734,0.62222445,0.73042154,0.14685458,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the 2004 campaign,1
0.18433079,0.32259506,0.40168044,0.041577697,0.03564632,0.43622598,0.32233673,0.34838834,0.47091633,0.49648887,0,1,0,1,2,3,3,1,5,7,10,10,10,10,10,the iPod set,1
0.21806312,0.33299774,0.3191059,0.28497168,0.13488448,0.7750952,0.7701244,0.24886686,0.1586864,0.523218,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,folk art,1
0.63601744,0.8230425,0.49420613,0.7646309,0.5655067,0.12985227,0.5697983,0.7350109,0.7166362,0.40124708,0,0,2,2,0,5,5,2,3,6,6,6,6,6,6,city politics,1
0.4353645,0.9299776,0.47233653,0.5400168,0.37896907,0.32711536,0.5348446,0.5038842,0.42418528,0.14237705,0,1,2,2,0,5,5,2,3,5,1,11,9,9,12,capitalism,2
0.25168663,0.205481,0.4499659,0.023983061,0.4612881,0.5599497,0.33833092,0.3258976,0.4749572,0.62353945,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,solo free-style clogging,1
0.2820457,0.4124161,0.25039223,0.93550044,0.18956554,0.07582882,0.04636532,0.6568327,0.7503069,0.37016675,0,1,0,1,3,0,0,7,0,4,8,4,12,12,8,the 80's and 90's,1
0.31621328,0.36856824,0.026866138,0.45574123,0.17022437,0.6587459,0.4702899,0.122758105,0.49416584,0.34537047,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,radio,3
0.3077258,0.44071588,0.07137877,0.44033843,0.19729358,0.59786224,0.48403782,0.10849485,0.4701913,0.20163365,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,TV guides,1
0.17410229,0.41979864,0.080284,0.42751563,0.16376531,0.614,0.50836295,0.120118886,0.4031592,0.36099803,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,television puppets,1
0.33482045,0.2899329,0.8420284,0.4715384,0.7602248,0.7313518,0.18212396,0.1966677,0.7150411,0.5023844,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,a coach,1
0.49205658,0.25738257,0.76301587,0.7007894,0.9839641,0.27072388,0.6377546,0.85258234,0.71333003,0.66430324,0,1,0,0,1,1,1,0,8,8,10,8,8,8,10,rivers,2
0.88520133,0.5142058,0.7425782,0.8694551,0.8355034,0.114295244,0.43665832,0.9411683,0.3980453,0.89717263,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Venezuela,1
0.7437432,0.37136465,0.69405174,0.34244505,0.9079151,0.45825225,0.7774026,0.64392346,0.40442562,0.86526674,0,0,1,3,4,2,2,6,7,2,0,2,2,2,13,dry land,1
0.91675735,0.61744964,0.727022,0.90916145,0.81671596,0.1415247,0.4323967,0.9304623,0.50572777,0.86285794,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,North Korea,1
0.40903157,0.7432885,0.44520995,0.60740054,0.3491714,0.34134656,0.5568848,0.48857674,0.47035563,0.119086236,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the stock market,2
0.25223067,0.4585011,0.08683792,0.3133322,0.35181814,0.86004496,0.77501506,0.12232205,0.38077974,0.43214288,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,pop music,1
0.48868334,0.6652125,0.5940268,0.85586905,0.48951536,0.36263296,0.55028695,0.6303258,0.4768713,0.4737128,0,1,2,2,0,5,5,2,6,9,1,9,9,9,12,Islam,1
0.8466812,0.5177852,0.6459829,0.8902169,0.7457016,0.10748485,0.36034554,0.8754977,0.4410835,0.9322351,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Arabia,2
0.21534276,0.49026844,0.19283003,0.37883776,0.27969083,0.77870333,0.61572725,0.16032681,0.37617818,0.40885204,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,rap cinema,1
0.26539716,0.4230425,0.20865971,0.7894658,0.2236751,0.25374323,0.08669752,0.5091741,0.80799085,0.28488037,0,1,0,1,3,0,0,7,0,4,8,4,12,12,9,these times,1
0.33427638,0.17326623,0.86817825,0.44802836,0.7058226,0.7633672,0.22038943,0.18722388,0.8086482,0.567624,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,polo players,1
0.49782372,0.7427293,0.55454797,0.8128857,0.46221998,0.17060286,0.349088,0.6901672,0.57585335,0.21884438,0,1,2,2,0,5,5,2,3,6,6,9,9,9,12,international terrorism,1
0.4572361,0.26935124,0.64152336,0.5938994,0.6308861,0.79180753,0.21154517,0.29354995,1.0,0.42554802,0,1,0,0,1,0,0,0,0,4,2,4,12,12,8,this year,3
0.30979323,0.5260626,0.6011186,0.34705067,0.6261102,0.44961578,0.82121354,0.51892775,0.16227293,0.26204604,0,1,2,1,2,3,6,3,1,5,3,11,11,11,0,biotech,3
0.3109902,0.5573825,0.39982817,0.1638371,0.42737812,0.44764304,0.64441675,0.47725105,0.3709579,0.21557124,0,1,2,1,2,3,6,3,1,9,3,9,9,9,12,distribution,1
0.34102285,0.29865772,0.5904767,0.16931072,0.6681439,0.47601727,0.91579264,0.6642684,0.43122298,0.54362416,0,1,0,0,2,3,3,1,6,8,10,8,8,8,10,energy drinks,1
0.8501632,0.4649888,0.7758448,0.90139073,0.84317875,0.16058877,0.4438724,0.97794527,0.39035022,0.9310794,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Romania,1
0.44200218,0.75838923,0.78889084,0.9439047,0.6284941,0.1720801,0.43205005,0.99068236,0.3756658,0.19668993,0,1,2,2,0,5,5,2,3,6,6,6,6,6,1,fledgling Romanian capitalism,1
0.3039173,0.37024608,0.5526962,0.070103854,0.42740873,0.4995548,0.83313864,0.60114515,0.4873795,0.56727433,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,the fire buffs' world,1
0.85745376,0.6252796,0.7279254,0.8096378,0.88660634,0.14408347,0.4799301,0.93443257,0.45239407,0.8651793,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,countries,1
0.1742111,0.5388143,0.28076166,0.2775511,0.38186458,0.8487338,0.7594188,0.14521441,0.3190646,0.48567873,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,the outsider-music world,1
0.19499455,0.47706935,0.17098135,0.3623414,0.28693134,0.78706336,0.60586876,0.15777938,0.37960035,0.32160372,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,blaxploitation movies,1
0.548531,0.5530201,0.30771786,0.88279366,0.26651835,0.13922137,0.15179133,0.679943,0.48950627,0.61198145,0,0,1,3,3,0,0,7,0,4,8,4,12,12,1,1860s Britain,1
0.74907506,0.5098434,0.7658817,0.6651229,0.9584136,0.2302718,0.65667564,0.82880646,0.5388958,0.88163245,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,world capitals,1
0.31599563,0.37393737,0.47957677,0.48177496,0.49766773,0.482889,0.41036934,0.46602863,0.46173254,0.46882737,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,love,1
0.4826986,0.50078297,0.7739228,0.7871338,0.7147409,0.2708149,0.5385286,0.871447,0.85063267,0.5476063,0,1,0,2,0,5,5,2,3,8,1,6,6,6,1,generations of Scots who migrated to northwestern Montana before and after it became a state in 1889,1
0.19368878,0.6369127,0.097150624,0.69557834,0.12620696,0.27998376,0.1815334,0.4746233,0.66917044,0.12259248,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,Generation X,2
0.38857454,0.35961968,0.40170735,0.25667268,0.36570683,0.63876325,0.81183,0.34919158,0.32146204,0.5871463,0,1,0,1,2,3,6,3,1,7,3,7,7,7,14,canoe builders,1
