label	text	annotated	source	modifier	target
1	Because Courrges who is called the Le Corbusier of Paris couture made French precision hip	|Because Courrges| who is called the *Le Corbusier* of /Paris couture/ made French precision hip	['Le Corbusier']	['Paris couture']	['Because Courrges']
0	Because of both the friable stones that were used and the frequent sandstorms that let grit get into everything every loaf of bread eaten by an Egyptian of any class from peasant to pharaoh incorporated sand and stone fragments Dr Ritner said and similar damage was probably a problem in other societies that ground bread in a similar way and lived in a similar climate		[]	[]	[]
1	Because of his accomplishments as a test and stunt pilot and as a aviation engineer he was referred to by one admirer as the Leonardo da Vinci of flight	Because of his accomplishments as a test and stunt pilot and as a aviation engineer |he| was referred to by one admirer as the *Leonardo da Vinci* of /flight/	['Leonardo da Vinci']	['flight']	['he']
1	Because of his accomplishments as a test and stunt pilot and as an aviation engineer he was referred to by one admirer as the Leonardo da Vinci of flight	Because of his accomplishments as a test and stunt pilot and as an aviation engineer |he| was referred to by one admirer as the *Leonardo da Vinci* of /flight/	['Leonardo da Vinci']	['flight']	['he']
1	Because of his bold projects in highprofile spots Mr Cappelli has been called the Donald Trump of Westchester	Because of his bold projects in highprofile spots |Mr Cappelli| has been called the *Donald Trump* of /Westchester/	['Donald Trump']	['Westchester']	['Mr Cappelli']
1	Because of that lyricism coupled with his good looks he was also once labeled the Rupert Brooke of the Depression in a barbed reference to the British war poet who died during World War I	Because of that lyricism coupled with his good looks |he| was also once labeled the *Rupert Brooke* of /the Depression/ in a barbed reference to the British war poet who died during World War I	['Rupert Brooke']	['the Depression']	['he']
1	Because of that lyricism coupled with his good looks he was also once labeled the Rupert Brooke of the Depression in a barbed reference to the handsome British war poet who died during World War I	Because of that lyricism coupled with his good looks |he| was also once labeled the *Rupert Brooke* of /the Depression/ in a barbed reference to the handsome British war poet who died during World War I	['Rupert Brooke']	['the Depression']	['he']
0	Because of the nervous energy of Mr Andersons writing and directorial style he is being likened to the Martin Scorsese of the Mean Streets era		[]	[]	[]
1	Because the man standing at the pivoting front door turning off the waterfall to be heard above his howling dachshunds is not the Mad Hatter of Architecture	Because |the man| standing at the pivoting front door turning off the waterfall to be heard above his howling dachshunds is not the *Mad Hatter* of /Architecture/	['Mad Hatter']	['Architecture']	['the man']
0	Bedford has been compared to Henry James even to Trollope but shes much more like the Thomas Mann of Buddenbrooks a closet subversive		[]	[]	[]
1	Before Mr Dinkins selected him Mr Schafffer said he dreamed that if he did not get the post I was on my way to becoming the Harold Stassen of New York City a reference to the perpetual but always unsuccessful candidate for the Republican nomination for President	Before Mr Dinkins selected him Mr Schafffer said he dreamed that if he did not get the post |I| was on my way to becoming the *Harold Stassen* of /New York City/ a reference to the perpetual but always unsuccessful candidate for the Republican nomination for President	['Harold Stassen']	['New York City']	['I']
0	Before Sunday Ms Roberts of Everybody Loves Raymond had won the Emmy for supporting actress in a comedy series three years in a row a judgment that was questioned by television critics in the face of competition from actresses in shows like Sex and the City		[]	[]	[]
0	Before going to the monastery which houses the Madonna of Czestochwa Polands patroness John Paul had delivered a series of speeches about Solidarity in the Baltic shipyard cities where the nowoutlawed labor movement was born		[]	[]	[]
1	Before he became a Svengali to Boris Becker a multimillionaire tennis manager a touted prospect for high office in Romania and the Donald Trump of fledgling Romanian capitalism Ion pronounced Yon Tiriac played here two decades ago against such stars as Rod Laver Clark Graebner and Stan Smith	Before he became a Svengali to Boris Becker a multimillionaire tennis manager a touted prospect for high office in Romania and the *Donald Trump* of /fledgling Romanian capitalism/ |Ion pronounced Yon Tiriac| played here two decades ago against such stars as Rod Laver Clark Graebner and Stan Smith	['Donald Trump']	['fledgling Romanian capitalism']	['Ion pronounced Yon Tiriac']
1	Before he became the Jerry Springer of hiphop Kay Slay was Kenneth Gleason	Before |he| became the *Jerry Springer* of /hiphop/ Kay Slay was Kenneth Gleason	['Jerry Springer']	['hiphop']	['he']
1	Before then Einstein was already esteemed by many physicists as the Newton of the 20th century	Before then |Einstein| was already esteemed by many physicists as the *Newton* of /the 20th century/	['Newton']	['the 20th century']	['Einstein']
0	Beijing has accused the Dalai Lama of stirring up antiChinese sentiment in Tibet		[]	[]	[]
0	Being able to secure a PC for every employee in state securities offices is still the exception Mr Newtson said		[]	[]	[]
1	Being the Charlie Brown of umpires I felt that I owed everybody involved written apologies as well as a signed contract to never call another game	Being the *Charlie Brown* of /umpires/ |I| felt that I owed everybody involved written apologies as well as a signed contract to never call another game	['Charlie Brown']	['umpires']	['I']
0	Believing that its broadening audience cannot tolerate a little harmless verbal spice Nascar fined Earnhardt 10000 and deducted 25 points from his total in the Chase for the Nextel Cup standings dropping the Intimidators son into second place		[]	[]	[]
1	Ben Hogan played to win in cuffed trousers argyle cashmere and bespoke spats Arnold Palmer was the Marlon Brando of golf in tight biceprevealing shirts and Payne Stewarts plus fours and tamoshanter  not to mention his habit of wearing the NFL	Ben Hogan played to win in cuffed trousers argyle cashmere and bespoke spats |Arnold Palmer| was the *Marlon Brando* of /golf/ in tight biceprevealing shirts and Payne Stewarts plus fours and tamoshanter  not to mention his habit of wearing the NFL	['Marlon Brando']	['golf']	['Arnold Palmer']
0	Bender completed a 9yard pass and then hit the Charles Davenport for the game winner		[]	[]	[]
1	Benjamin Netanyahu is the Ronald Reagan of Israel Mr Falwell said to loud applause from several hundred people who gathered to greet Mr Netanyahu at the request of Voices United for Israel a coalition of conservative Jewish and Christian organizations	|Benjamin Netanyahu| is the *Ronald Reagan* of /Israel/ Mr Falwell said to loud applause from several hundred people who gathered to greet Mr Netanyahu at the request of Voices United for Israel a coalition of conservative Jewish and Christian organizations	['Ronald Reagan']	['Israel']	['Benjamin Netanyahu']
1	Bent will turn out to be the next Republican upandcomer or the Ross Perot of local politics	|Bent| will turn out to be the next Republican upandcomer or the *Ross Perot* of /local politics/	['Ross Perot']	['local politics']	['Bent']
1	Bernie Ebbers is the Bill McGowan of today said Howard Anderson managing director of the Yankee Group a research firm in Boston	|Bernie Ebbers| is the *Bill McGowan* of /today/ said Howard Anderson managing director of the Yankee Group a research firm in Boston	['Bill McGowan']	['today']	['Bernie Ebbers']
1	Bertarelli takes traditional Swiss discretion to new levels as the only syndicate head who refuses to give interviews he is the J D Salinger of the docks	Bertarelli takes traditional Swiss discretion to new levels as the only syndicate head who refuses to give interviews |he| is the *J D Salinger* of /the docks/	['J D Salinger']	['the docks']	['he']
0	Beside inducing an immediate desire to skip lunch such details serve as a handy reminder of the Ian McEwan of old  the McEwan who was dubbed Ian Macabre by the British press		[]	[]	[]
1	Besides his theater Dr Schoen has his own company of actors making him the Shakespeare of suburbia	Besides his theater Dr Schoen has his own company of actors making |him| the *Shakespeare* of /suburbia/	['Shakespeare']	['suburbia']	['him']
0	Bessie Schonberg 90 a Mentor for Dancers		[]	[]	[]
0	Best Available Player Should Fill a Hole for the Giants		[]	[]	[]
0	Better starters were a Napoleon of portobello mushrooms and goat cheese an openfaced wild mushroom ravioli sprinkled with crisp onions and an evening special of softshell crab in a butter sauce set over asparagus and mushrooms		[]	[]	[]
0	Bettys apparent plight arouses the concern of Laure Stephane Audran a kindly wellheeled widow who has fallen into the Hole for her own reasons		[]	[]	[]
1	Between phone calls to Warren Buffett and Michael Eisner Mr MacAdams said Mr Wenner had agreed with an epithet fit for a magazine editor pronouncing Mr Loder the Walter Cronkite of MTV	Between phone calls to Warren Buffett and Michael Eisner Mr MacAdams said Mr Wenner had agreed with an epithet fit for a magazine editor pronouncing |Mr Loder| the *Walter Cronkite* of /MTV/	['Walter Cronkite']	['MTV']	['Mr Loder']
1	Between the adored exotic birds the boxlike space and the prevailing aura of innocence and obsession you may leave this show feeling that you have met the Joseph Cornell of the 19th century	Between the adored exotic birds the boxlike space and the prevailing aura of innocence and obsession you may leave this show feeling that you have met the *Joseph Cornell* of /the 19th century/	['Joseph Cornell']	['the 19th century']	[]
0	Between the sushi chef down below and this deity on high  the Madonna of Happy Valley		[]	[]	[]
0	Between those moments if the performance wasnt the Beethoven of your dreams it was never less than respectable		[]	[]	[]
0	Beverly the foxy new girl in the neighborhood so fly shes almost airborne seems to want a Mouse for her very own		[]	[]	[]
